0,0
1.151,0.0
2.109,0.0
2.958,0.0
3.8089999999999997,0.0
4.659,8.743948339709292e-05
5.428999999999999,0.0006010902153829642
6.147,0.002098798720903364
6.867999999999999,0.005123283144715035
7.598,0.010053868036945275
8.318,0.01712256757765128
9.009,0.026516730463622882
9.658,0.038469844239452704
10.328,0.05328293062660736
10.969000000000001,0.07131370402632473
11.619000000000002,0.09293736654398167
12.259,0.11848267169546775
12.908,0.14820494848451873
13.549000000000001,0.1823210811992492
14.199000000000002,0.22104058804738452
14.839,0.2644764481545181
15.488,0.312537992699695
16.148,0.36498368721179886
16.789,0.42152713100394246
17.438,0.4819017852935795
18.088,0.5458888270890934
18.748,0.613253976409459
19.387999999999998,0.6836919521541577
20.038,0.7568655173086561
20.698,0.8323819316643333
21.348000000000003,0.9096852430700308
21.989,0.9881083538790524
22.648000000000003,1.0670364912203167
23.299,1.1459053990517207
23.949,1.224170359890905
24.609,1.3013954455917314
25.248,1.3772732411525466
25.899,1.451553932664389
26.538,1.524040701033585
27.182,1.5946436115943443
27.84,1.6633389398907323
28.488000000000003,1.73007453036862
29.129,1.794803138629501
29.79,1.8575118108846693
30.429000000000002,1.9181018136155858
31.079,1.9762833938430786
31.719,2.0317467499718678
32.369,2.0846919328853453
33.009,2.1362049524650217
33.658,2.1879998100130362
34.308,2.241923694047657
34.958,2.2997815309369516
35.599000000000004,2.3635017565320378
36.258,2.435426889848963
36.897,2.5185079247273467
37.559,2.6162374587222783
38.209,2.732381924728729
38.868,2.870684276837524
39.51,3.0346010897494273
40.149,3.2271011405201526
40.798,3.450607235345596
41.449,3.7070940618064236
42.089,3.9982064427828896
42.729,4.325278209783678
43.379,4.689263367899964
44.019,5.090707088595864
44.668,5.52986871954218
45.309,6.0068614395556486
45.958,6.521630727948839
46.608000000000004,7.073878321242047
47.248999999999995,7.662997000726246
47.887,8.287928040486221
48.538999999999994,8.947009889549062
49.187,9.637936955092004
49.82899999999999,10.357815934199683
50.468,11.103191312682082
51.129,11.869927031429606
51.768,12.653108063261945
52.428999999999995,13.447164474590142
53.07899999999999,14.246016062615634
53.728,15.04311761466157
54.368,15.831649476696375
55.028999999999996,16.604834941293323
55.678999999999995,17.356104830410175
56.318999999999996,18.079126069981395
56.968,18.767943228044977
57.598,19.41721855291656
58.228,20.022352955377073
58.868,20.579471793933017
59.508,21.085378805208876
60.169,21.5375112665155
60.828,21.93389642479282
61.468999999999994,22.2731092229973
62.119,22.554231351716638
62.758,22.776811650382683
63.408,22.940827878952312
64.05,23.0466790238607
64.699,23.095437661867372
65.348,23.089387960068198
65.988,23.03217014204324
66.62899999999999,22.92825591651387
67.289,22.782449599916678
67.94,22.599881807957363
68.589,22.386291777879354
